user_id,year,month,txn_count,spend
usr_00400,2023,3,9,1517.18
usr_00400,2023,4,12,1760.81
usr_00400,2023,5,13,1260.76
usr_00400,2023,6,15,627.17
usr_00400,2023,7,13,1420.6
usr_00400,2023,8,19,277.55
usr_00400,2023,9,10,1668.91
usr_00400,2023,10,9,1410.14
usr_00400,2023,11,5,482.1
usr_00400,2023,12,18,1746.36
usr_00400,2024,1,11,369.96
usr_00400,2024,2,18,1302.71
usr_00400,2024,3,15,1761.55
usr_00400,2024,4,8,1639.62
usr_00400,2024,5,7,1010.22
usr_00400,2024,6,16,851.21
usr_00401,2023,1,11,1135.93
usr_00401,2023,2,15,965.12
usr_00401,2023,3,6,1373.57
usr_00401,2023,4,7,498.49
usr_00401,2023,5,12,853.49
usr_00401,2023,6,5,1403.97
usr_00401,2023,7,11,1821.38
usr_00401,2023,8,6,1417.46
usr_00401,2023,9,13,338.94
usr_00401,2023,10,7,767.38
usr_00401,2023,11,19,837.73
usr_00401,2023,12,5,352.41
usr_00401,2024,1,8,1622.08
usr_00401,2024,2,19,708.84
usr_00401,2024,3,8,527.23
usr_00401,2024,4,8,1605.86
usr_00401,2024,5,19,1873.82
usr_00401,2024,6,15,1831.33
usr_00402,2023,1,17,506.97
usr_00402,2023,2,16,726.41
usr_00402,2023,3,9,1490.84
usr_00402,2023,4,6,455.68
usr_00402,2023,5,5,1429.19
usr_00402,2023,6,12,286.93
usr_00402,2023,7,6,396.59
usr_00402,2023,8,12,450.79
usr_00402,2023,9,15,463.35
usr_00402,2023,10,10,1551.64
usr_00402,2023,11,8,560.64
usr_00402,2023,12,5,1830.55
usr_00402,2024,1,5,1777.37
usr_00402,2024,2,12,677.62
usr_00402,2024,3,7,539.4
usr_00402,2024,4,7,650.02
usr_00402,2024,5,15,1876.61
usr_00402,2024,6,13,1259.12
usr_00403,2023,1,17,1790.6
usr_00403,2023,2,7,1618.23
usr_00403,2023,3,15,329.29
usr_00403,2023,4,10,1648.26
usr_00403,2023,5,15,1921.94
usr_00403,2023,6,18,1114.48
usr_00403,2023,7,13,965.71
usr_00403,2023,8,17,1857.48
usr_00403,2023,9,15,1279.56
usr_00403,2023,10,7,231.63
usr_00403,2023,11,8,1314.4
usr_00403,2023,12,8,318.76
usr_00403,2024,1,17,915.63
usr_00403,2024,2,8,1103.02
usr_00403,2024,3,19,597.18
usr_00403,2024,4,13,934.65
usr_00403,2024,5,10,411.12
usr_00403,2024,6,16,1265.9
usr_00404,2023,1,10,935.65
usr_00404,2023,2,1,302.97
usr_00404,2023,3,1,290.08
usr_00404,2023,4,4,1116.44
usr_00404,2023,5,2,224.2
usr_00404,2023,6,12,308.67
usr_00404,2023,7,10,221.55
usr_00404,2023,8,6,787.19
usr_00404,2023,9,3,985.95
usr_00404,2023,10,11,236.42
usr_00404,2023,11,12,943.47
usr_00404,2023,12,10,443.81
usr_00404,2024,1,8,121.76
usr_00404,2024,2,2,107.51
usr_00404,2024,3,1,589.61
usr_00404,2024,4,4,237.9
usr_00405,2023,1,14,646.91
usr_00405,2023,2,6,1491.65
usr_00405,2023,3,9,1413.39
usr_00405,2023,4,11,311.16
usr_00405,2023,5,16,1989.05
usr_00405,2023,6,13,1686.35
usr_00405,2023,7,5,1532.48
usr_00405,2023,8,7,989.94
usr_00405,2023,9,13,1562.84
usr_00405,2023,10,15,446.92
usr_00405,2023,11,16,1626.74
usr_00405,2023,12,17,1100.98
usr_00405,2024,1,6,1361.15
usr_00405,2024,2,18,1033.6
usr_00405,2024,3,17,626.34
usr_00405,2024,4,17,650.37
usr_00405,2024,5,12,1151.71
usr_00405,2024,6,13,1604.91
usr_00406,2023,1,11,559.97
usr_00406,2023,2,15,290.91
usr_00406,2023,3,12,612.81
usr_00406,2023,4,18,1077.73
usr_00406,2023,5,10,684.99
usr_00406,2023,6,15,1781.15
usr_00406,2023,7,13,1178.71
usr_00406,2023,8,5,311.57
usr_00406,2023,9,9,446.0
usr_00406,2023,10,17,1430.68
usr_00406,2023,11,13,289.4
usr_00406,2023,12,10,774.35
usr_00406,2024,1,7,775.59
usr_00406,2024,2,7,566.79
usr_00406,2024,3,19,312.54
usr_00406,2024,4,18,442.0
usr_00406,2024,5,10,427.85
usr_00406,2024,6,8,751.5
usr_00407,2023,1,11,1287.75
usr_00407,2023,2,12,338.78
usr_00407,2023,3,12,1752.94
usr_00407,2023,4,16,1930.49
usr_00407,2023,5,9,1876.77
usr_00407,2023,6,18,611.42
usr_00407,2023,7,11,1702.73
usr_00407,2023,8,9,494.39
usr_00407,2023,9,10,1192.89
usr_00407,2023,10,19,1730.03
usr_00407,2023,11,12,1512.71
usr_00407,2023,12,15,1522.47
usr_00407,2024,1,18,1355.91
usr_00407,2024,2,8,1977.6
usr_00407,2024,3,12,1926.5
usr_00407,2024,4,17,1595.57
usr_00407,2024,5,17,1239.61
usr_00407,2024,6,12,1775.79
usr_00408,2023,1,8,609.39
usr_00408,2023,2,19,1255.08
usr_00408,2023,3,11,1209.58
usr_00408,2023,4,11,388.64
usr_00408,2023,5,7,600.19
usr_00408,2023,6,7,225.3
usr_00408,2023,7,10,1446.42
usr_00408,2023,8,17,832.53
usr_00408,2023,9,8,802.82
usr_00408,2023,10,18,1747.64
usr_00408,2023,11,12,468.9
usr_00408,2023,12,7,1445.65
usr_00408,2024,1,10,279.62
usr_00408,2024,2,11,1931.29
usr_00408,2024,3,17,1293.75
usr_00408,2024,4,18,943.51
usr_00408,2024,5,19,947.06
usr_00408,2024,6,7,263.8
usr_00409,2023,1,6,1060.63
usr_00409,2023,2,12,591.64
usr_00409,2023,3,12,1303.05
usr_00409,2023,4,9,787.18
usr_00409,2023,5,7,552.28
usr_00409,2023,6,9,1129.83
usr_00409,2023,7,15,1524.98
usr_00409,2023,8,7,965.65
usr_00409,2023,9,5,1940.53
usr_00409,2023,10,6,953.08
usr_00409,2023,11,5,272.72
usr_00409,2023,12,11,1032.55
usr_00409,2024,1,7,483.52
usr_00409,2024,2,17,1860.92
usr_00409,2024,3,12,560.73
usr_00409,2024,4,16,1685.5
usr_00409,2024,5,6,1028.49
usr_00409,2024,6,14,751.02
usr_00410,2023,1,13,1388.8
usr_00410,2023,2,7,1211.06
usr_00410,2023,3,3,965.7
usr_00410,2023,4,8,297.51
usr_00410,2023,5,12,679.43
usr_00410,2023,6,12,1442.12
usr_00410,2023,7,2,140.9
usr_00410,2023,8,12,1352.33
usr_00410,2023,9,1,486.11
usr_00410,2023,10,2,466.84
usr_00410,2023,11,9,990.7
usr_00410,2023,12,6,631.2
usr_00410,2024,1,2,605.56
usr_00410,2024,2,2,244.1
usr_00410,2024,3,2,111.75
usr_00410,2024,4,2,86.47
usr_00410,2024,5,1,69.64
usr_00411,2023,1,10,1767.97
usr_00411,2023,2,12,1709.28
usr_00411,2023,3,15,1489.44
usr_00411,2023,4,11,1960.27
usr_00411,2023,5,7,1615.86
usr_00411,2023,6,19,497.42
usr_00411,2023,7,13,510.83
usr_00411,2023,8,19,949.15
usr_00411,2023,9,14,1416.55
usr_00411,2023,10,13,1123.12
usr_00411,2023,11,10,538.32
usr_00411,2023,12,5,336.16
usr_00411,2024,1,7,1675.35
usr_00411,2024,2,7,1904.85
usr_00411,2024,3,13,1549.08
usr_00411,2024,4,14,1116.31
usr_00411,2024,5,16,1667.82
usr_00411,2024,6,10,1499.13
usr_00412,2023,1,19,1371.84
usr_00412,2023,2,18,339.0
usr_00412,2023,3,6,1447.22
usr_00412,2023,4,9,485.91
usr_00412,2023,5,17,333.47
usr_00412,2023,6,15,437.98
usr_00412,2023,7,18,263.15
usr_00412,2023,8,12,1725.89
usr_00412,2023,9,15,1126.05
usr_00412,2023,10,15,806.35
usr_00412,2023,11,13,629.23
usr_00412,2023,12,9,1728.71
usr_00412,2024,1,16,778.24
usr_00412,2024,2,5,682.03
usr_00412,2024,3,9,291.07
usr_00412,2024,4,11,246.17
usr_00412,2024,5,9,1619.13
usr_00412,2024,6,17,1442.28
usr_00413,2023,1,8,1707.43
usr_00413,2023,2,14,861.12
usr_00413,2023,3,19,359.01
usr_00413,2023,4,14,238.34
usr_00413,2023,5,16,601.33
usr_00413,2023,6,13,1816.67
usr_00413,2023,7,5,209.53
usr_00413,2023,8,6,963.2
usr_00413,2023,9,12,1374.94
usr_00413,2023,10,14,1772.65
usr_00413,2023,11,9,1521.82
usr_00413,2023,12,18,844.45
usr_00413,2024,1,11,1668.6
usr_00413,2024,2,9,918.2
usr_00413,2024,3,16,814.47
usr_00413,2024,4,17,347.07
usr_00413,2024,5,5,297.05
usr_00413,2024,6,10,475.17
usr_00414,2023,1,1,401.1
usr_00414,2023,2,6,315.66
usr_00414,2023,3,6,315.79
usr_00414,2023,4,3,352.49
usr_00414,2023,5,1,147.21
usr_00414,2023,6,6,477.81
usr_00414,2023,7,4,436.6
usr_00414,2023,8,4,370.96
usr_00414,2023,9,2,61.0
usr_00414,2023,10,0,0.0
usr_00414,2023,11,0,0.0
usr_00414,2023,12,0,0.0
usr_00414,2024,3,0,0.0
usr_00415,2023,1,15,1046.43
usr_00415,2023,2,12,1303.31
usr_00415,2023,3,17,743.08
usr_00415,2023,4,18,1076.54
usr_00415,2023,5,12,1747.67
usr_00415,2023,6,5,750.63
usr_00415,2023,7,17,1995.57
usr_00415,2023,8,9,1251.91
usr_00415,2023,9,7,677.94
usr_00415,2023,10,6,835.81
usr_00415,2023,11,12,975.12
usr_00415,2023,12,19,614.24
usr_00415,2024,1,13,928.57
usr_00415,2024,2,13,298.93
usr_00415,2024,3,19,228.24
usr_00415,2024,4,17,1817.27
usr_00415,2024,5,5,336.48
usr_00415,2024,6,16,1502.5
usr_00416,2023,1,8,887.62
usr_00416,2023,2,9,122.05
usr_00416,2023,3,3,1104.57
usr_00416,2023,4,1,203.07
usr_00416,2023,5,4,773.31
usr_00416,2023,6,4,288.04
usr_00416,2023,7,10,1220.7
usr_00416,2023,8,12,1271.11
usr_00416,2023,9,10,670.42
usr_00416,2023,10,1,1278.03
usr_00416,2023,11,9,1058.94
usr_00416,2023,12,5,798.01
usr_00416,2024,1,7,331.46
usr_00416,2024,2,2,586.16
usr_00416,2024,3,2,572.28
usr_00416,2024,4,0,260.54
usr_00416,2024,5,2,99.28
usr_00417,2023,1,14,1280.86
usr_00417,2023,2,9,838.61
usr_00417,2023,3,2,324.7
usr_00417,2023,4,7,272.42
usr_00417,2023,5,10,711.16
usr_00417,2023,6,7,1113.3
usr_00417,2023,7,3,910.08
usr_00417,2023,8,7,1257.15
usr_00417,2023,9,3,517.66
usr_00417,2023,10,14,1357.83
usr_00417,2023,11,8,148.61
usr_00417,2023,12,10,471.64
usr_00417,2024,1,9,745.12
usr_00417,2024,2,2,503.05
usr_00417,2024,3,1,510.52
usr_00417,2024,4,2,156.85
usr_00417,2024,5,1,191.94
usr_00418,2023,1,19,576.57
usr_00418,2023,2,6,960.97
usr_00418,2023,3,8,1821.87
usr_00418,2023,4,8,1407.3
usr_00418,2023,5,14,692.86
usr_00418,2023,6,11,885.19
usr_00418,2023,7,10,1484.88
usr_00418,2023,8,12,360.81
usr_00418,2023,9,7,429.61
usr_00418,2023,10,17,672.41
usr_00418,2023,11,19,542.38
usr_00418,2023,12,19,382.06
usr_00418,2024,1,10,907.63
usr_00418,2024,2,14,365.3
usr_00418,2024,3,10,342.49
usr_00418,2024,4,5,1140.92
usr_00418,2024,5,8,1599.59
usr_00418,2024,6,8,1743.52
usr_00419,2023,1,18,463.83
usr_00419,2023,2,10,716.05
usr_00419,2023,3,13,1616.36
usr_00419,2023,4,8,821.86
usr_00419,2023,5,14,1413.01
usr_00419,2023,6,12,1680.06
usr_00419,2023,7,7,576.6
usr_00419,2023,8,9,1961.22
usr_00419,2023,9,7,1407.92
usr_00419,2023,10,9,1420.11
usr_00419,2023,11,5,611.21
usr_00419,2023,12,12,454.62
usr_00419,2024,1,5,1119.67
usr_00419,2024,2,12,1592.06
usr_00419,2024,3,10,1841.67
usr_00419,2024,4,15,1947.55
usr_00419,2024,5,10,337.72
usr_00419,2024,6,15,929.21
usr_00420,2023,1,2,313.09
usr_00420,2023,2,9,895.27
usr_00420,2023,3,6,541.44
usr_00420,2023,4,5,1259.31
usr_00420,2023,5,9,814.72
usr_00420,2023,6,6,866.17
usr_00420,2023,7,4,359.03
usr_00420,2023,8,8,919.21
usr_00420,2023,9,13,999.78
usr_00420,2023,10,5,261.26
usr_00420,2023,11,6,1169.46
usr_00420,2023,12,12,577.95
usr_00420,2024,2,2,588.44
usr_00420,2024,3,5,590.76
usr_00420,2024,4,2,209.3
usr_00420,2024,5,1,101.5
usr_00421,2023,1,7,362.78
usr_00421,2023,2,1,479.83
usr_00421,2023,3,3,785.22
usr_00421,2023,4,14,578.31
usr_00421,2023,5,14,705.14
usr_00421,2023,6,6,1308.35
usr_00421,2023,7,13,1274.04
usr_00421,2023,8,14,1270.4
usr_00421,2023,9,14,439.58
usr_00421,2023,10,3,914.27
usr_00421,2023,11,6,343.92
usr_00421,2023,12,8,998.92
usr_00421,2024,1,2,317.18
usr_00421,2024,2,1,291.09
usr_00421,2024,3,3,490.38
usr_00421,2024,4,3,241.03
usr_00422,2023,1,5,968.23
usr_00422,2023,2,6,1136.66
usr_00422,2023,3,13,1032.7
usr_00422,2023,4,6,1373.01
usr_00422,2023,5,6,297.84
usr_00422,2023,6,14,371.61
usr_00422,2023,7,14,1716.83
usr_00422,2023,8,10,1765.56
usr_00422,2023,9,17,1494.01
usr_00422,2023,10,9,1239.3
usr_00422,2023,11,12,370.36
usr_00422,2023,12,19,1186.19
usr_00422,2024,1,13,753.8
usr_00422,2024,2,13,284.52
usr_00422,2024,3,16,1016.51
usr_00422,2024,4,5,1446.45
usr_00422,2024,5,12,525.75
usr_00422,2024,6,15,1744.35
usr_00423,2023,1,9,412.69
usr_00423,2023,2,19,1705.62
usr_00423,2023,3,18,1680.82
usr_00423,2023,4,18,1655.91
usr_00423,2023,5,18,1484.02
usr_00423,2023,6,10,1242.82
usr_00423,2023,7,9,1987.6
usr_00423,2023,8,11,722.82
usr_00423,2023,9,17,1825.15
usr_00423,2023,10,11,720.21
usr_00423,2023,11,7,758.0
usr_00423,2023,12,7,1566.76
usr_00423,2024,1,5,406.0
usr_00423,2024,2,17,1319.08
usr_00423,2024,3,19,1403.84
usr_00423,2024,4,13,1407.9
usr_00423,2024,5,10,823.75
usr_00423,2024,6,19,739.58
usr_00424,2023,1,15,1052.76
usr_00424,2023,2,11,324.7
usr_00424,2023,3,18,1883.67
usr_00424,2023,4,7,322.92
usr_00424,2023,5,11,1558.24
usr_00424,2023,6,13,221.35
usr_00424,2023,7,14,878.73
usr_00424,2023,8,8,1112.27
usr_00424,2023,9,11,1368.2
usr_00424,2023,10,10,607.52
usr_00424,2023,11,13,202.83
usr_00424,2023,12,5,821.92
usr_00424,2024,1,15,1907.49
usr_00424,2024,2,10,280.61
usr_00424,2024,3,5,1240.06
usr_00424,2024,4,12,1458.7
usr_00424,2024,5,11,214.65
usr_00424,2024,6,14,1337.34
usr_00425,2023,1,6,539.06
usr_00425,2023,2,16,1489.17
usr_00425,2023,3,19,1374.12
usr_00425,2023,4,14,516.71
usr_00425,2023,5,5,1526.56
usr_00425,2023,6,15,1080.94
usr_00425,2023,7,6,499.8
usr_00425,2023,8,10,721.93
usr_00425,2023,9,12,936.92
usr_00425,2023,10,16,1464.88
usr_00425,2023,11,18,1413.51
usr_00425,2023,12,16,1412.37
usr_00425,2024,1,15,1133.16
usr_00425,2024,2,14,556.07
usr_00425,2024,3,16,1935.68
usr_00425,2024,4,17,1039.67
usr_00425,2024,5,18,1996.39
usr_00425,2024,6,18,1075.15
usr_00426,2023,1,4,394.03
usr_00426,2023,2,10,118.28
usr_00426,2023,3,14,1191.45
usr_00426,2023,4,7,521.45
usr_00426,2023,5,4,999.46
usr_00426,2023,6,11,1058.53
usr_00426,2023,7,10,731.57
usr_00426,2023,8,5,313.47
usr_00426,2023,9,14,180.28
usr_00426,2023,10,4,233.82
usr_00426,2023,11,14,891.34
usr_00426,2023,12,2,608.61
usr_00426,2024,1,5,954.86
usr_00426,2024,2,2,477.33
usr_00426,2024,3,5,428.25
usr_00426,2024,4,3,21.44
usr_00426,2024,5,1,190.19
usr_00427,2023,1,12,1584.6
usr_00427,2023,2,12,1123.65
usr_00427,2023,3,8,304.72
usr_00427,2023,4,7,427.14
usr_00427,2023,5,9,861.92
usr_00427,2023,6,8,1806.35
usr_00427,2023,7,7,775.28
usr_00427,2023,8,8,601.43
usr_00427,2023,9,11,1310.76
usr_00427,2023,10,13,1157.83
usr_00427,2023,11,11,1991.68
usr_00427,2023,12,19,1707.31
usr_00427,2024,1,18,858.89
usr_00427,2024,2,17,1243.61
usr_00427,2024,3,17,1611.84
usr_00427,2024,4,10,509.3
usr_00427,2024,5,17,269.65
usr_00427,2024,6,8,1296.09
usr_00428,2023,1,6,790.64
usr_00428,2023,2,1,596.47
usr_00428,2023,3,13,106.39
usr_00428,2023,4,12,120.42
usr_00428,2023,5,10,907.88
usr_00428,2023,6,9,1255.08
usr_00428,2023,7,7,1426.59
usr_00428,2023,8,9,505.86
usr_00428,2023,9,13,1467.63
usr_00428,2023,10,6,205.91
usr_00428,2023,11,3,66.77
usr_00428,2023,12,10,666.57
usr_00428,2024,1,1,675.26
usr_00428,2024,2,1,710.2
usr_00428,2024,3,6,126.83
usr_00428,2024,5,1,210.32
usr_00429,2023,1,9,701.31
usr_00429,2023,2,9,1486.55
usr_00429,2023,3,8,1663.1
usr_00429,2023,4,14,929.13
usr_00429,2023,5,5,1808.46
usr_00429,2023,6,14,1732.39
usr_00429,2023,7,10,684.16
usr_00429,2023,8,18,1973.76
usr_00429,2023,9,16,1630.65
usr_00429,2023,10,17,1401.64
usr_00429,2023,11,17,994.81
usr_00429,2023,12,19,1534.77
usr_00429,2024,1,19,1517.76
usr_00429,2024,2,15,1552.64
usr_00429,2024,3,18,828.29
usr_00429,2024,4,7,906.06
usr_00429,2024,5,11,1489.25
usr_00429,2024,6,16,1700.06
usr_00430,2023,1,4,252.93
usr_00430,2023,2,9,971.41
usr_00430,2023,3,12,982.6
usr_00430,2023,4,13,1348.66
usr_00430,2023,5,13,570.84
usr_00430,2023,6,14,1098.77
usr_00430,2023,7,3,709.71
usr_00430,2023,8,8,397.81
usr_00430,2023,9,6,318.21
usr_00430,2023,10,4,965.65
usr_00430,2023,11,6,675.51
usr_00430,2023,12,1,713.68
usr_00430,2024,1,5,948.27
usr_00430,2024,2,4,407.41
usr_00430,2024,3,2,656.77
usr_00430,2024,5,1,34.69
usr_00431,2023,1,10,1556.81
usr_00431,2023,2,7,642.68
usr_00431,2023,3,12,396.6
usr_00431,2023,4,8,1497.09
usr_00431,2023,5,18,1132.9
usr_00431,2023,6,9,798.04
usr_00431,2023,7,17,607.67
usr_00431,2023,8,16,1893.5
usr_00431,2023,9,5,386.93
usr_00431,2023,10,9,632.55
usr_00431,2023,11,7,1043.73
usr_00431,2023,12,6,650.45
usr_00431,2024,1,14,1130.83
usr_00431,2024,2,18,620.06
usr_00431,2024,3,13,552.79
usr_00431,2024,4,11,521.71
usr_00431,2024,5,13,394.94
usr_00431,2024,6,9,539.57
usr_00432,2023,1,7,461.34
usr_00432,2023,2,5,135.86
usr_00432,2023,3,4,187.51
usr_00432,2023,4,6,80.66
usr_00432,2023,5,3,39.23
usr_00432,2023,6,6,208.38
usr_00432,2023,7,3,312.42
usr_00432,2023,8,6,263.85
usr_00432,2023,9,5,46.78
usr_00432,2023,11,0,0.0
usr_00432,2024,6,0,0.0
usr_00433,2023,1,3,39.61
usr_00433,2023,2,4,36.46
usr_00433,2023,3,3,499.49
usr_00433,2023,4,1,296.55
usr_00433,2023,5,7,116.74
usr_00433,2023,6,7,230.28
usr_00433,2023,7,2,168.16
usr_00433,2023,8,6,331.57
usr_00433,2023,9,1,310.58
usr_00433,2024,2,0,0.0
usr_00433,2024,5,0,0.0
usr_00434,2023,1,4,270.6
usr_00434,2023,2,4,363.98
usr_00434,2023,3,7,44.09
usr_00434,2023,4,5,403.94
usr_00434,2023,5,4,36.11
usr_00434,2023,6,7,69.41
usr_00434,2023,7,1,306.19
usr_00434,2023,8,5,197.43
usr_00434,2023,9,5,354.64
usr_00434,2023,11,0,0.0
usr_00434,2023,12,0,0.0
usr_00435,2023,1,13,409.7
usr_00435,2023,2,5,1460.55
usr_00435,2023,3,16,1629.64
usr_00435,2023,4,6,984.9
usr_00435,2023,5,9,503.02
usr_00435,2023,6,15,354.94
usr_00435,2023,7,19,1368.22
usr_00435,2023,8,18,483.93
usr_00435,2023,9,15,857.58
usr_00435,2023,10,17,1201.89
usr_00435,2023,11,5,1990.89
usr_00435,2023,12,13,1982.01
usr_00435,2024,1,11,427.21
usr_00435,2024,2,12,1823.54
usr_00435,2024,3,10,1778.05
usr_00435,2024,4,8,1421.5
usr_00435,2024,5,9,1795.09
usr_00435,2024,6,7,1331.26
usr_00436,2023,1,16,331.4
usr_00436,2023,2,15,1100.5
usr_00436,2023,3,14,628.47
usr_00436,2023,4,14,905.76
usr_00436,2023,5,9,1091.94
usr_00436,2023,6,8,897.13
usr_00436,2023,7,10,408.32
usr_00436,2023,8,7,1296.48
usr_00436,2023,9,17,462.98
usr_00436,2023,10,19,950.09
usr_00436,2023,11,11,1281.12
usr_00436,2023,12,7,1361.4
usr_00436,2024,1,14,1456.23
usr_00436,2024,2,5,748.86
usr_00436,2024,3,6,231.23
usr_00436,2024,4,16,972.97
usr_00436,2024,5,11,1521.79
usr_00436,2024,6,9,1336.69
usr_00437,2023,1,7,887.45
usr_00437,2023,2,9,328.79
usr_00437,2023,3,15,817.01
usr_00437,2023,4,14,1488.35
usr_00437,2023,5,10,558.6
usr_00437,2023,6,15,1995.97
usr_00437,2023,7,19,1674.04
usr_00437,2023,8,19,1394.96
usr_00437,2023,9,9,349.67
usr_00437,2023,10,14,1128.79
usr_00437,2023,11,18,517.59
usr_00437,2023,12,12,1641.34
usr_00437,2024,1,9,1766.41
usr_00437,2024,2,7,1064.56
usr_00437,2024,3,12,1551.32
usr_00437,2024,4,5,1576.72
usr_00437,2024,5,17,891.97
usr_00437,2024,6,13,1743.25
usr_00438,2023,1,14,898.65
usr_00438,2023,2,13,935.98
usr_00438,2023,3,5,1590.11
usr_00438,2023,4,18,1175.4
usr_00438,2023,5,7,265.85
usr_00438,2023,6,11,1676.01
usr_00438,2023,7,18,1143.94
usr_00438,2023,8,14,387.05
usr_00438,2023,9,15,1721.38
usr_00438,2023,10,5,415.94
usr_00438,2023,11,15,1965.24
usr_00438,2023,12,5,1331.32
usr_00438,2024,1,5,509.16
usr_00438,2024,2,16,326.73
usr_00438,2024,3,15,345.98
usr_00438,2024,4,6,1989.22
usr_00438,2024,5,11,697.73
usr_00438,2024,6,9,1133.48
usr_00439,2023,1,9,468.45
usr_00439,2023,2,4,1428.4
usr_00439,2023,3,8,532.25
usr_00439,2023,4,6,1338.78
usr_00439,2023,5,7,532.12
usr_00439,2023,6,8,490.97
usr_00439,2023,7,6,1223.82
usr_00439,2023,8,10,965.09
usr_00439,2023,9,14,954.26
usr_00439,2023,10,14,68.1
usr_00439,2023,11,6,302.21
usr_00439,2023,12,1,192.38
usr_00439,2024,1,2,734.09
usr_00439,2024,2,2,102.45
usr_00439,2024,4,1,77.03
usr_00440,2023,1,11,1366.06
usr_00440,2023,2,4,968.37
usr_00440,2023,3,8,646.85
usr_00440,2023,4,1,530.98
usr_00440,2023,5,5,265.06
usr_00440,2023,6,11,130.28
usr_00440,2023,7,12,1028.29
usr_00440,2023,8,14,771.27
usr_00440,2023,9,13,151.79
usr_00440,2023,10,11,547.68
usr_00440,2023,11,6,1479.03
usr_00440,2023,12,10,967.03
usr_00440,2024,1,7,586.73
usr_00440,2024,2,1,645.72
usr_00440,2024,3,4,64.51
usr_00440,2024,4,2,20.24
usr_00441,2023,1,14,334.29
usr_00441,2023,2,9,1825.01
usr_00441,2023,3,18,1429.35
usr_00441,2023,4,15,1945.58
usr_00441,2023,5,8,1577.62
usr_00441,2023,6,11,601.24
usr_00441,2023,7,15,1123.56
usr_00441,2023,8,17,1748.47
usr_00441,2023,9,17,1210.57
usr_00441,2023,10,9,1455.83
usr_00441,2023,11,12,1150.85
usr_00441,2023,12,14,353.75
usr_00441,2024,1,11,426.89
usr_00441,2024,2,18,244.4
usr_00441,2024,3,16,294.15
usr_00441,2024,4,11,1467.19
usr_00441,2024,5,18,207.58
usr_00441,2024,6,16,1573.97
usr_00442,2023,1,9,1043.84
usr_00442,2023,2,14,563.84
usr_00442,2023,3,11,1498.5
usr_00442,2023,4,18,1113.05
usr_00442,2023,5,6,505.92
usr_00442,2023,6,9,457.84
usr_00442,2023,7,5,1764.8
usr_00442,2023,8,12,701.06
usr_00442,2023,9,7,448.57
usr_00442,2023,10,10,1001.81
usr_00442,2023,11,16,1898.54
usr_00442,2023,12,15,1156.5
usr_00442,2024,1,14,1381.94
usr_00442,2024,2,17,1911.19
usr_00442,2024,3,5,1921.57
usr_00442,2024,4,13,1330.93
usr_00442,2024,5,9,563.45
usr_00442,2024,6,9,1587.42
usr_00443,2023,1,4,176.22
usr_00443,2023,2,3,361.05
usr_00443,2023,3,5,118.36
usr_00443,2023,4,7,331.16
usr_00443,2023,5,5,384.4
usr_00443,2023,6,4,29.71
usr_00443,2023,7,7,109.13
usr_00443,2023,8,4,85.67
usr_00443,2023,9,2,232.58
usr_00444,2023,1,9,1069.8
usr_00444,2023,2,7,1414.46
usr_00444,2023,3,17,1718.81
usr_00444,2023,4,10,1159.66
usr_00444,2023,5,5,1745.68
usr_00444,2023,6,12,1033.25
usr_00444,2023,7,10,386.69
usr_00444,2023,8,11,852.49
usr_00444,2023,9,17,525.12
usr_00444,2023,10,10,1258.08
usr_00444,2023,11,17,602.64
usr_00444,2023,12,7,1209.97
usr_00444,2024,1,14,1351.4
usr_00444,2024,2,9,1442.92
usr_00444,2024,3,7,357.3
usr_00444,2024,4,9,1081.01
usr_00444,2024,5,7,1127.42
usr_00444,2024,6,6,1507.19
usr_00445,2023,1,13,1421.49
usr_00445,2023,2,7,197.53
usr_00445,2023,3,9,1210.19
usr_00445,2023,4,13,658.62
usr_00445,2023,5,14,276.01
usr_00445,2023,6,3,1386.62
usr_00445,2023,7,14,1317.47
usr_00445,2023,8,4,779.78
usr_00445,2023,9,3,948.29
usr_00445,2023,10,7,361.81
usr_00445,2023,11,10,1410.8
usr_00445,2023,12,5,348.95
usr_00445,2024,1,9,1096.77
usr_00445,2024,2,7,73.69
usr_00445,2024,3,2,131.97
usr_00445,2024,4,2,279.85
usr_00445,2024,5,1,198.6
usr_00446,2023,1,12,1818.96
usr_00446,2023,2,8,544.08
usr_00446,2023,3,15,221.89
usr_00446,2023,4,7,527.51
usr_00446,2023,5,8,339.48
usr_00446,2023,6,7,1761.93
usr_00446,2023,7,9,658.07
usr_00446,2023,8,16,1609.86
usr_00446,2023,9,5,1595.94
usr_00446,2023,10,11,781.41
usr_00446,2023,11,9,886.9
usr_00446,2023,12,13,537.82
usr_00446,2024,1,8,1551.5
usr_00446,2024,2,13,1555.59
usr_00446,2024,3,13,1133.68
usr_00446,2024,4,10,1574.8
usr_00446,2024,5,7,329.4
usr_00446,2024,6,5,877.2
usr_00447,2023,1,13,368.76
usr_00447,2023,2,10,1265.61
usr_00447,2023,3,14,1625.31
usr_00447,2023,4,15,1370.94
usr_00447,2023,5,9,1882.87
usr_00447,2023,6,10,1507.4
usr_00447,2023,7,13,572.33
usr_00447,2023,8,12,1368.15
usr_00447,2023,9,14,1429.99
usr_00447,2023,10,13,1606.02
usr_00447,2023,11,15,1908.3
usr_00447,2023,12,18,1334.33
usr_00447,2024,1,19,1840.56
